Name,Unique ID,Indicator ID,Measure,Measure Info,Geo Join ID,Geo Type Name,Geo Place Name,Time Period,Start_Date,Data Value,Message
Fine particles (PM 2.5),547456,365,Mean,mcg/m3,402,UHF42,West Queens,Annual Average 2017,01/01/2017,7.93,
Fine particles (PM 2.5),178554,365,Mean,mcg/m3,402,UHF42,West Queens,Annual Average 2012,12/01/2011,9.46,
Fine particles (PM 2.5),334039,365,Mean,mcg/m3,402,UHF42,West Queens,Annual Average 2015,01/01/2015,9.17,
Fine particles (PM 2.5),178522,365,Mean,mcg/m3,502,UHF42,Stapleton - St. George,Annual Average 2011,12/01/2010,9.36,
Fine particles (PM 2.5),178438,365,Mean,mcg/m3,502,UHF42,Stapleton - St. George,Annual Average 2009,12/01/2008,9.63,
Fine particles (PM 2.5),212833,365,Mean,mcg/m3,502,UHF42,Stapleton - St. George,Summer 2014,06/01/2014,7.89,
Fine particles (PM 2.5),334069,365,Mean,mcg/m3,502,UHF42,Stapleton - St. George,Annual Average 2015,01/01/2015,7.82,
Fine particles (PM 2.5),742250,365,Mean,mcg/m3,402,UHF42,West Queens,Summer 2021,06/01/2021,8.99,
Fine particles (PM 2.5),177882,365,Mean,mcg/m3,402,UHF42,West Queens,Summer 2011,06/01/2011,11.92,
Fine particles (PM 2.5),410822,365,Mean,mcg/m3,402,UHF42,West Queens,Winter 2015-16,12/01/2015,8.6,
Fine particles (PM 2.5),177892,365,Mean,mcg/m3,502,UHF42,Stapleton - St. George,Summer 2011,06/01/2011,10.96,
Fine particles (PM 2.5),177850,365,Mean,mcg/m3,502,UHF42,Stapleton - St. George,Summer 2010,06/01/2010,11.35,
Fine particles (PM 2.5),410852,365,Mean,mcg/m3,502,UHF42,Stapleton - St. George,Winter 2015-16,12/01/2015,7.43,
Fine particles (PM 2.5),410853,365,Mean,mcg/m3,502,UHF42,Stapleton - St. George,Summer 2016,06/01/2016,7.79,
Fine particles (PM 2.5),334125,365,Mean,mcg/m3,301,UHF34,Washington Heights,Winter 2014-15,12/01/2014,10.29,
Fine particles (PM 2.5),174197,365,Mean,mcg/m3,402,UHF34,West Queens,Annual Average 2011,12/01/2010,10.6,
Fine particles (PM 2.5),174129,365,Mean,mcg/m3,402,UHF34,West Queens,Annual Average 2009,12/01/2008,10.99,
Fine particles (PM 2.5),334138,365,Mean,mcg/m3,402,UHF34,West Queens,Annual Average 2015,01/01/2015,9.17,
Fine particles (PM 2.5),211960,365,Mean,mcg/m3,101,UHF34,Kingsbridge - Riverdale,Summer 2014,06/01/2014,8.65,
Fine particles (PM 2.5),669712,365,Mean,mcg/m3,101,UHF34,Kingsbridge - Riverdale,Annual Average 2020,01/01/2020,5.89,
Fine particles (PM 2.5),211961,365,Mean,mcg/m3,102,UHF34,Northeast Bronx,Summer 2014,06/01/2014,8.71,
Fine particles (PM 2.5),649794,365,Mean,mcg/m3,102,UHF34,Northeast Bronx,Winter 2018-19,12/01/2018,7.19,
Fine particles (PM 2.5),174124,365,Mean,mcg/m3,301,UHF34,Washington Heights,Annual Average 2009,12/01/2008,11.55,
Fine particles (PM 2.5),174131,365,Mean,mcg/m3,405,UHF34,Ridgewood - Forest Hills,Annual Average 2009,12/01/2008,10.44,
Fine particles (PM 2.5),174199,365,Mean,mcg/m3,405,UHF34,Ridgewood - Forest Hills,Annual Average 2011,12/01/2010,9.95,
Fine particles (PM 2.5),334146,365,Mean,mcg/m3,405,UHF34,Ridgewood - Forest Hills,Winter 2014-15,12/01/2014,9.09,
Fine particles (PM 2.5),547561,365,Mean,mcg/m3,405,UHF34,Ridgewood - Forest Hills,Annual Average 2017,01/01/2017,7.32,
Fine particles (PM 2.5),742356,365,Mean,mcg/m3,405,UHF34,Ridgewood - Forest Hills,Annual Average 2021,01/01/2021,6.54,
Fine particles (PM 2.5),173177,365,Mean,mcg/m3,402,UHF34,West Queens,Winter 2010-11,12/01/2010,13.06,
Fine particles (PM 2.5),334140,365,Mean,mcg/m3,402,UHF34,West Queens,Winter 2014-15,12/01/2014,9.87,
Fine particles (PM 2.5),547555,365,Mean,mcg/m3,402,UHF34,West Queens,Annual Average 2017,01/01/2017,7.93,
Fine particles (PM 2.5),177794,365,Mean,mcg/m3,308,UHF42,Greenwich Village - SoHo,Summer 2009,06/01/2009,12.9,
Fine particles (PM 2.5),334029,365,Mean,mcg/m3,308,UHF42,Greenwich Village - SoHo,Winter 2014-15,12/01/2014,11.01,
Fine particles (PM 2.5),410722,365,Mean,mcg/m3,1,Borough,Bronx,Annual Average 2016,12/31/2015,7.75,
Fine particles (PM 2.5),605702,365,Mean,mcg/m3,207,UHF42,East Flatbush - Flatbush,Annual Average 2018,01/01/2018,7.04,
Fine particles (PM 2.5),410779,365,Mean,mcg/m3,208,UHF42,Canarsie - Flatlands,Annual Average 2016,12/31/2015,7.12,
Fine particles (PM 2.5),173145,365,Mean,mcg/m3,405,UHF34,Ridgewood - Forest Hills,Winter 2009-10,12/01/2009,9.73,
Fine particles (PM 2.5),173213,365,Mean,mcg/m3,405,UHF34,Ridgewood - Forest Hills,Winter 2011-12,12/01/2011,8.97,
Fine particles (PM 2.5),212084,365,Mean,mcg/m3,405,UHF34,Ridgewood - Forest Hills,Annual Average 2014,12/01/2013,8.85,
Fine particles (PM 2.5),547560,365,Mean,mcg/m3,405,UHF34,Ridgewood - Forest Hills,Summer 2017,06/01/2017,8.85,
Fine particles (PM 2.5),605856,365,Mean,mcg/m3,405,UHF34,Ridgewood - Forest Hills,Summer 2018,06/01/2018,8.33,
Fine particles (PM 2.5),547562,365,Mean,mcg/m3,405,UHF34,Ridgewood - Forest Hills,Winter 2016-17,12/01/2016,7.93,
Fine particles (PM 2.5),669644,365,Mean,mcg/m3,405,UHF34,Ridgewood - Forest Hills,Summer 2020,06/01/2020,6.91,
Fine particles (PM 2.5),173143,365,Mean,mcg/m3,402,UHF34,West Queens,Winter 2009-10,12/01/2009,9.84,
Fine particles (PM 2.5),334322,365,Mean,mcg/m3,405,CD,Ridgewood and Maspeth (CD5),Summer 2015,06/01/2015,9.68,
Fine particles (PM 2.5),650033,365,Mean,mcg/m3,405,CD,Ridgewood and Maspeth (CD5),Summer 2019,06/01/2019,8.39,
Fine particles (PM 2.5),669947,365,Mean,mcg/m3,405,CD,Ridgewood and Maspeth (CD5),Winter 2019-20,12/01/2019,7.71,
Fine particles (PM 2.5),334321,365,Mean,mcg/m3,405,CD,Ridgewood and Maspeth (CD5),Annual Average 2015,01/01/2015,8.91,
Fine particles (PM 2.5),213977,365,Mean,mcg/m3,405,CD,Ridgewood and Maspeth (CD5),Summer 2014,06/01/2014,8.87,
Fine particles (PM 2.5),334301,365,Mean,mcg/m3,316,CD,Brownsville (CD16),Summer 2015,06/01/2015,9.6,
Fine particles (PM 2.5),650012,365,Mean,mcg/m3,316,CD,Brownsville (CD16),Summer 2019,06/01/2019,8.16,
Fine particles (PM 2.5),669926,365,Mean,mcg/m3,316,CD,Brownsville (CD16),Winter 2019-20,12/01/2019,7.53,
Fine particles (PM 2.5),168676,365,Mean,mcg/m3,405,CD,Ridgewood and Maspeth (CD5),Winter 2012-13,12/01/2012,10.33,
Fine particles (PM 2.5),170380,365,Mean,mcg/m3,316,CD,Brownsville (CD16),Annual Average 2012,12/01/2011,9.14,
Fine particles (PM 2.5),170369,365,Mean,mcg/m3,305,CD,East New York and Starrett City (CD5),Annual Average 2012,12/01/2011,8.88,
Fine particles (PM 2.5),170387,365,Mean,mcg/m3,405,CD,Ridgewood and Maspeth (CD5),Annual Average 2012,12/01/2011,9.07,
Fine particles (PM 2.5),168433,365,Mean,mcg/m3,316,CD,Brownsville (CD16),Winter 2008-09,12/01/2008,13.67,
Fine particles (PM 2.5),213793,365,Mean,mcg/m3,316,CD,Brownsville (CD16),Winter 2013-14,12/01/2013,11.91,
Fine particles (PM 2.5),213782,365,Mean,mcg/m3,305,CD,East New York and Starrett City (CD5),Winter 2013-14,12/01/2013,11.62,
Fine particles (PM 2.5),213800,365,Mean,mcg/m3,405,CD,Ridgewood and Maspeth (CD5),Winter 2013-14,12/01/2013,11.98,
Fine particles (PM 2.5),606034,365,Mean,mcg/m3,405,CD,Ridgewood and Maspeth (CD5),Winter 2017-18,12/01/2017,8.51,
Fine particles (PM 2.5),650032,365,Mean,mcg/m3,405,CD,Ridgewood and Maspeth (CD5),Annual Average 2019,01/01/2019,7,
Fine particles (PM 2.5),410851,365,Mean,mcg/m3,501,UHF42,Port Richmond,Annual Average 2016,12/31/2015,7.3,
Fine particles (PM 2.5),742324,365,Mean,mcg/m3,209,UHF34,Bensonhurst - Bay Ridge,Winter 2020-21,12/01/2020,6.68,
Fine particles (PM 2.5),173681,365,Mean,mcg/m3,211,UHF34,Williamsburg - Bushwick,Summer 2011,06/01/2011,12.16,
Fine particles (PM 2.5),410955,365,Mean,mcg/m3,501502,UHF34,Northern SI,Summer 2016,06/01/2016,7.94,
Fine particles (PM 2.5),410949,365,Mean,mcg/m3,309310,UHF34,Union Square-Lower Manhattan,Summer 2016,06/01/2016,9.47,
Fine particles (PM 2.5),410948,365,Mean,mcg/m3,309310,UHF34,Union Square-Lower Manhattan,Winter 2015-16,12/01/2015,9.89,
Fine particles (PM 2.5),173698,365,Mean,mcg/m3,501502,UHF34,Northern SI,Summer 2011,06/01/2011,11.09,
Fine particles (PM 2.5),173696,365,Mean,mcg/m3,309310,UHF34,Union Square-Lower Manhattan,Summer 2011,06/01/2011,12.78,
Fine particles (PM 2.5),173662,365,Mean,mcg/m3,309310,UHF34,Union Square-Lower Manhattan,Summer 2010,06/01/2010,13.31,
Fine particles (PM 2.5),410954,365,Mean,mcg/m3,501502,UHF34,Northern SI,Winter 2015-16,12/01/2015,7.67,
Fine particles (PM 2.5),742381,365,Mean,mcg/m3,501502,UHF34,Northern SI,Winter 2020-21,12/01/2020,6.54,
Fine particles (PM 2.5),742375,365,Mean,mcg/m3,309310,UHF34,Union Square-Lower Manhattan,Winter 2020-21,12/01/2020,7.84,
Fine particles (PM 2.5),173664,365,Mean,mcg/m3,501502,UHF34,Northern SI,Summer 2010,06/01/2010,11.48,
Fine particles (PM 2.5),170273,365,Mean,mcg/m3,409,CD,Kew Gardens and Woodhaven (CD9),Annual Average 2010,12/01/2009,9.48,
Fine particles (PM 2.5),177840,365,Mean,mcg/m3,402,UHF42,West Queens,Summer 2010,06/01/2010,12.34,
Fine particles (PM 2.5),410823,365,Mean,mcg/m3,402,UHF42,West Queens,Summer 2016,06/01/2016,8.71,
Fine particles (PM 2.5),742279,365,Mean,mcg/m3,502,UHF42,Stapleton - St. George,Winter 2020-21,12/01/2020,6.51,
Fine particles (PM 2.5),649751,365,Mean,mcg/m3,402,UHF42,West Queens,Summer 2019,06/01/2019,8.61,
Fine particles (PM 2.5),669750,365,Mean,mcg/m3,402,UHF42,West Queens,Winter 2019-20,12/01/2019,8.24,
Fine particles (PM 2.5),212088,365,Mean,mcg/m3,410,UHF34,Rockaways,Annual Average 2014,12/01/2013,7.69,
Fine particles (PM 2.5),547574,365,Mean,mcg/m3,410,UHF34,Rockaways,Winter 2016-17,12/01/2016,7.3,
Fine particles (PM 2.5),605868,365,Mean,mcg/m3,410,UHF34,Rockaways,Summer 2018,06/01/2018,7.76,
Fine particles (PM 2.5),669632,365,Mean,mcg/m3,410,UHF34,Rockaways,Summer 2020,06/01/2020,6.27,
Fine particles (PM 2.5),547572,365,Mean,mcg/m3,410,UHF34,Rockaways,Summer 2017,06/01/2017,7.74,
Fine particles (PM 2.5),173625,365,Mean,mcg/m3,410,UHF34,Rockaways,Summer 2009,06/01/2009,9.6,
Fine particles (PM 2.5),547573,365,Mean,mcg/m3,410,UHF34,Rockaways,Annual Average 2017,01/01/2017,6.32,
Fine particles (PM 2.5),174271,365,Mean,mcg/m3,410,UHF34,Rockaways,Annual Average 2013,12/01/2012,7.61,
Fine particles (PM 2.5),334158,365,Mean,mcg/m3,410,UHF34,Rockaways,Winter 2014-15,12/01/2014,7.4,
Fine particles (PM 2.5),174203,365,Mean,mcg/m3,410,UHF34,Rockaways,Annual Average 2011,12/01/2010,8.44,
Fine particles (PM 2.5),669634,365,Mean,mcg/m3,410,UHF34,Rockaways,Annual Average 2020,01/01/2020,5.33,
Fine particles (PM 2.5),173183,365,Mean,mcg/m3,410,UHF34,Rockaways,Winter 2010-11,12/01/2010,10.28,
Fine particles (PM 2.5),742368,365,Mean,mcg/m3,410,UHF34,Rockaways,Annual Average 2021,01/01/2021,5.92,
Fine particles (PM 2.5),177976,365,Mean,mcg/m3,502,UHF42,Stapleton - St. George,Summer 2013,06/01/2013,9.34,
Fine particles (PM 2.5),649946,365,Mean,mcg/m3,206,CD,Belmont and East Tremont (CD6),Summer 2019,06/01/2019,8.2,
Fine particles (PM 2.5),334277,365,Mean,mcg/m3,308,CD,Crown Heights and Prospect Heights (CD8),Summer 2015,06/01/2015,9.48,
Fine particles (PM 2.5),170270,365,Mean,mcg/m3,406,CD,Rego Park and Forest Hills (CD6),Annual Average 2010,12/01/2009,9.8,
Fine particles (PM 2.5),669950,365,Mean,mcg/m3,406,CD,Rego Park and Forest Hills (CD6),Winter 2019-20,12/01/2019,7.89,
Fine particles (PM 2.5),170272,365,Mean,mcg/m3,408,CD,Hillcrest and Fresh Meadows (CD8),Annual Average 2010,12/01/2009,9.28,
Fine particles (PM 2.5),168679,365,Mean,mcg/m3,408,CD,Hillcrest and Fresh Meadows (CD8),Winter 2012-13,12/01/2012,9.7,
Fine particles (PM 2.5),605903,365,Mean,mcg/m3,104,CD,Clinton and Chelsea (CD4),Annual Average 2018,01/01/2018,9.14,
Fine particles (PM 2.5),742481,365,Mean,mcg/m3,306,CD,Park Slope and Carroll Gardens (CD6),Summer 2021,06/01/2021,9.08,
Fine particles (PM 2.5),742487,365,Mean,mcg/m3,308,CD,Crown Heights and Prospect Heights (CD8),Summer 2021,06/01/2021,8.64,
Fine particles (PM 2.5),168543,365,Mean,mcg/m3,308,CD,Crown Heights and Prospect Heights (CD8),Winter 2010-11,12/01/2010,12.91,
Fine particles (PM 2.5),169310,365,Mean,mcg/m3,308,CD,Crown Heights and Prospect Heights (CD8),Summer 2009,06/01/2009,10.96,
Fine particles (PM 2.5),170431,365,Mean,mcg/m3,308,CD,Crown Heights and Prospect Heights (CD8),Annual Average 2013,12/01/2012,8.77,
Fine particles (PM 2.5),547693,365,Mean,mcg/m3,308,CD,Crown Heights and Prospect Heights (CD8),Annual Average 2017,01/01/2017,7.54,
Fine particles (PM 2.5),742535,365,Mean,mcg/m3,406,CD,Rego Park and Forest Hills (CD6),Summer 2021,06/01/2021,8.15,
Fine particles (PM 2.5),411106,365,Mean,mcg/m3,405,CD,Ridgewood and Maspeth (CD5),Annual Average 2016,12/31/2015,7.97,
Fine particles (PM 2.5),606032,365,Mean,mcg/m3,405,CD,Ridgewood and Maspeth (CD5),Annual Average 2018,01/01/2018,7.35,
Fine particles (PM 2.5),742532,365,Mean,mcg/m3,405,CD,Ridgewood and Maspeth (CD5),Summer 2021,06/01/2021,8.81,
Fine particles (PM 2.5),411085,365,Mean,mcg/m3,316,CD,Brownsville (CD16),Annual Average 2016,12/31/2015,7.97,
Fine particles (PM 2.5),606011,365,Mean,mcg/m3,316,CD,Brownsville (CD16),Annual Average 2018,01/01/2018,7.36,
Fine particles (PM 2.5),742511,365,Mean,mcg/m3,316,CD,Brownsville (CD16),Summer 2021,06/01/2021,8.34,
Fine particles (PM 2.5),169502,365,Mean,mcg/m3,405,CD,Ridgewood and Maspeth (CD5),Summer 2012,06/01/2012,10.48,
Fine particles (PM 2.5),169554,365,Mean,mcg/m3,316,CD,Brownsville (CD16),Summer 2013,06/01/2013,10.44,
Fine particles (PM 2.5),169495,365,Mean,mcg/m3,316,CD,Brownsville (CD16),Summer 2012,06/01/2012,10.51,
Fine particles (PM 2.5),650034,365,Mean,mcg/m3,405,CD,Ridgewood and Maspeth (CD5),Winter 2018-19,12/01/2018,7.57,
Fine particles (PM 2.5),669946,365,Mean,mcg/m3,405,CD,Ridgewood and Maspeth (CD5),Annual Average 2020,01/01/2020,6.25,
Fine particles (PM 2.5),650013,365,Mean,mcg/m3,316,CD,Brownsville (CD16),Winter 2018-19,12/01/2018,7.24,
Fine particles (PM 2.5),669925,365,Mean,mcg/m3,316,CD,Brownsville (CD16),Annual Average 2020,01/01/2020,6.11,
Fine particles (PM 2.5),334174,365,Mean,mcg/m3,503504,UHF34,Southern SI,Annual Average 2015,01/01/2015,7.56,
Fine particles (PM 2.5),669616,365,Mean,mcg/m3,503504,UHF34,Southern SI,Annual Average 2020,01/01/2020,5.44,
Fine particles (PM 2.5),742284,365,Mean,mcg/m3,503,UHF42,Willowbrook,Annual Average 2021,01/01/2021,6.18,
Fine particles (PM 2.5),742260,365,Mean,mcg/m3,405,UHF42,Ridgewood - Forest Hills,Annual Average 2021,01/01/2021,6.54,
Fine particles (PM 2.5),605729,365,Mean,mcg/m3,305,UHF42,Upper East Side,Annual Average 2018,01/01/2018,8.68,
Fine particles (PM 2.5),177925,365,Mean,mcg/m3,403,UHF42,Flushing - Clearview,Summer 2012,06/01/2012,10.07,
Fine particles (PM 2.5),177967,365,Mean,mcg/m3,403,UHF42,Flushing - Clearview,Summer 2013,06/01/2013,10.09,
Fine particles (PM 2.5),742253,365,Mean,mcg/m3,403,UHF42,Flushing - Clearview,Summer 2021,06/01/2021,8.24,
Fine particles (PM 2.5),605753,365,Mean,mcg/m3,403,UHF42,Flushing - Clearview,Annual Average 2018,01/01/2018,6.9,
Fine particles (PM 2.5),177969,365,Mean,mcg/m3,405,UHF42,Ridgewood - Forest Hills,Summer 2013,06/01/2013,10.17,
Fine particles (PM 2.5),177927,365,Mean,mcg/m3,405,UHF42,Ridgewood - Forest Hills,Summer 2012,06/01/2012,10.2,
Fine particles (PM 2.5),177915,365,Mean,mcg/m3,303,UHF42,East Harlem,Summer 2012,06/01/2012,10.63,
Fine particles (PM 2.5),177957,365,Mean,mcg/m3,303,UHF42,East Harlem,Summer 2013,06/01/2013,10.49,
Fine particles (PM 2.5),177959,365,Mean,mcg/m3,305,UHF42,Upper East Side,Summer 2013,06/01/2013,12.18,
Fine particles (PM 2.5),177935,365,Mean,mcg/m3,503,UHF42,Willowbrook,Summer 2012,06/01/2012,10.12,
Fine particles (PM 2.5),177977,365,Mean,mcg/m3,503,UHF42,Willowbrook,Summer 2013,06/01/2013,9.53,
Fine particles (PM 2.5),410857,365,Mean,mcg/m3,503,UHF42,Willowbrook,Annual Average 2016,12/31/2015,7.1,
Fine particles (PM 2.5),605783,365,Mean,mcg/m3,503,UHF42,Willowbrook,Annual Average 2018,01/01/2018,6.63,
Fine particles (PM 2.5),742283,365,Mean,mcg/m3,503,UHF42,Willowbrook,Summer 2021,06/01/2021,7.97,
Fine particles (PM 2.5),173665,365,Mean,mcg/m3,503504,UHF34,Southern SI,Summer 2010,06/01/2010,11.41,
Fine particles (PM 2.5),173699,365,Mean,mcg/m3,503504,UHF34,Southern SI,Summer 2011,06/01/2011,11.09,
Fine particles (PM 2.5),410957,365,Mean,mcg/m3,503504,UHF34,Southern SI,Winter 2015-16,12/01/2015,7.37,
Fine particles (PM 2.5),410958,365,Mean,mcg/m3,503504,UHF34,Southern SI,Summer 2016,06/01/2016,7.74,
Fine particles (PM 2.5),742384,365,Mean,mcg/m3,503504,UHF34,Southern SI,Winter 2020-21,12/01/2020,6.5,
Fine particles (PM 2.5),605759,365,Mean,mcg/m3,405,UHF42,Ridgewood - Forest Hills,Annual Average 2018,01/01/2018,6.99,
Fine particles (PM 2.5),410833,365,Mean,mcg/m3,405,UHF42,Ridgewood - Forest Hills,Annual Average 2016,12/31/2015,7.56,
Fine particles (PM 2.5),410827,365,Mean,mcg/m3,403,UHF42,Flushing - Clearview,Annual Average 2016,12/31/2015,7.22,
Fine particles (PM 2.5),742259,365,Mean,mcg/m3,405,UHF42,Ridgewood - Forest Hills,Summer 2021,06/01/2021,8.34,
Fine particles (PM 2.5),669747,365,Mean,mcg/m3,403,UHF42,Flushing - Clearview,Winter 2019-20,12/01/2019,7.83,
Fine particles (PM 2.5),177339,365,Mean,mcg/m3,405,UHF42,Ridgewood - Forest Hills,Winter 2012-13,12/01/2012,10.07,
Fine particles (PM 2.5),173220,365,Mean,mcg/m3,309310,UHF34,Union Square-Lower Manhattan,Winter 2011-12,12/01/2011,10.86,
Fine particles (PM 2.5),333953,365,Mean,mcg/m3,101,UHF42,Kingsbridge - Riverdale,Summer 2015,06/01/2015,9.63,
Fine particles (PM 2.5),177325,365,Mean,mcg/m3,301,UHF42,Washington Heights,Winter 2012-13,12/01/2012,11.74,
Fine particles (PM 2.5),334007,365,Mean,mcg/m3,301,UHF42,Washington Heights,Summer 2015,06/01/2015,9.91,
Fine particles (PM 2.5),173152,365,Mean,mcg/m3,309310,UHF34,Union Square-Lower Manhattan,Winter 2009-10,12/01/2009,11.18,
Fine particles (PM 2.5),669623,365,Mean,mcg/m3,309310,UHF34,Union Square-Lower Manhattan,Summer 2020,06/01/2020,8.02,
Fine particles (PM 2.5),547587,365,Mean,mcg/m3,501502,UHF34,Northern SI,Summer 2017,06/01/2017,8.31,
Fine particles (PM 2.5),547531,365,Mean,mcg/m3,209,UHF34,Bensonhurst - Bay Ridge,Annual Average 2017,01/01/2017,7.06,
Fine particles (PM 2.5),174259,365,Mean,mcg/m3,211,UHF34,Williamsburg - Bushwick,Annual Average 2013,12/01/2012,9.36,
Fine particles (PM 2.5),334173,365,Mean,mcg/m3,501502,UHF34,Northern SI,Winter 2014-15,12/01/2014,8.57,
Fine particles (PM 2.5),547588,365,Mean,mcg/m3,501502,UHF34,Northern SI,Annual Average 2017,01/01/2017,6.94,
Fine particles (PM 2.5),334167,365,Mean,mcg/m3,309310,UHF34,Union Square-Lower Manhattan,Winter 2014-15,12/01/2014,10.61,
Fine particles (PM 2.5),547582,365,Mean,mcg/m3,309310,UHF34,Union Square-Lower Manhattan,Annual Average 2017,01/01/2017,8.68,
Fine particles (PM 2.5),547539,365,Mean,mcg/m3,301,UHF34,Washington Heights,Summer 2017,06/01/2017,9.87,
Fine particles (PM 2.5),669665,365,Mean,mcg/m3,301,UHF34,Washington Heights,Summer 2020,06/01/2020,7.35,
Fine particles (PM 2.5),168644,365,Mean,mcg/m3,203,CD,Morrisania and Crotona (CD3),Winter 2012-13,12/01/2012,11.7,
Fine particles (PM 2.5),170237,365,Mean,mcg/m3,203,CD,Morrisania and Crotona (CD3),Annual Average 2010,12/01/2009,10.57,
Fine particles (PM 2.5),170238,365,Mean,mcg/m3,204,CD,Highbridge and Concourse (CD4),Annual Average 2010,12/01/2009,11.19,
Fine particles (PM 2.5),333938,365,Mean,mcg/m3,1,Borough,Bronx,Summer 2015,06/01/2015,9.9,
Fine particles (PM 2.5),179649,365,Mean,mcg/m3,2,Borough,Brooklyn,Annual Average 2010,12/01/2009,9.69,
Fine particles (PM 2.5),178455,365,Mean,mcg/m3,208,UHF42,Canarsie - Flatlands,Annual Average 2010,12/01/2009,9.12,
Fine particles (PM 2.5),177332,365,Mean,mcg/m3,308,UHF42,Greenwich Village - SoHo,Winter 2012-13,12/01/2012,12.57,
Fine particles (PM 2.5),334028,365,Mean,mcg/m3,308,UHF42,Greenwich Village - SoHo,Summer 2015,06/01/2015,11.04,
Fine particles (PM 2.5),178473,365,Mean,mcg/m3,405,UHF42,Ridgewood - Forest Hills,Annual Average 2010,12/01/2009,9.52,
Fine particles (PM 2.5),177327,365,Mean,mcg/m3,303,UHF42,East Harlem,Winter 2012-13,12/01/2012,11.37,
Fine particles (PM 2.5),177329,365,Mean,mcg/m3,305,UHF42,Upper East Side,Winter 2012-13,12/01/2012,13.09,
Fine particles (PM 2.5),177347,365,Mean,mcg/m3,503,UHF42,Willowbrook,Winter 2012-13,12/01/2012,9.96,
Fine particles (PM 2.5),178481,365,Mean,mcg/m3,503,UHF42,Willowbrook,Annual Average 2010,12/01/2009,8.99,
Fine particles (PM 2.5),334073,365,Mean,mcg/m3,503,UHF42,Willowbrook,Summer 2015,06/01/2015,8.94,
Fine particles (PM 2.5),649784,365,Mean,mcg/m3,503,UHF42,Willowbrook,Summer 2019,06/01/2019,7.39,
Fine particles (PM 2.5),669717,365,Mean,mcg/m3,503,UHF42,Willowbrook,Winter 2019-20,12/01/2019,6.95,
Fine particles (PM 2.5),669741,365,Mean,mcg/m3,405,UHF42,Ridgewood - Forest Hills,Winter 2019-20,12/01/2019,7.7,
Fine particles (PM 2.5),649760,365,Mean,mcg/m3,405,UHF42,Ridgewood - Forest Hills,Summer 2019,06/01/2019,7.91,
Fine particles (PM 2.5),178431,365,Mean,mcg/m3,405,UHF42,Ridgewood - Forest Hills,Annual Average 2009,12/01/2008,10.44,
Fine particles (PM 2.5),334048,365,Mean,mcg/m3,405,UHF42,Ridgewood - Forest Hills,Annual Average 2015,01/01/2015,8.51,
Fine particles (PM 2.5),649785,365,Mean,mcg/m3,503,UHF42,Willowbrook,Winter 2018-19,12/01/2018,6.53,
Fine particles (PM 2.5),174175,365,Mean,mcg/m3,503504,UHF34,Southern SI,Annual Average 2010,12/01/2009,8.81,
Fine particles (PM 2.5),173257,365,Mean,mcg/m3,503504,UHF34,Southern SI,Winter 2012-13,12/01/2012,9.71,
Fine particles (PM 2.5),334175,365,Mean,mcg/m3,503504,UHF34,Southern SI,Summer 2015,06/01/2015,8.62,
Fine particles (PM 2.5),649886,365,Mean,mcg/m3,503504,UHF34,Southern SI,Summer 2019,06/01/2019,7.31,
Fine particles (PM 2.5),669615,365,Mean,mcg/m3,503504,UHF34,Southern SI,Winter 2019-20,12/01/2019,6.38,
Fine particles (PM 2.5),173733,365,Mean,mcg/m3,503504,UHF34,Southern SI,Summer 2012,06/01/2012,9.9,
Fine particles (PM 2.5),173767,365,Mean,mcg/m3,503504,UHF34,Southern SI,Summer 2013,06/01/2013,9.27,
Fine particles (PM 2.5),410959,365,Mean,mcg/m3,503504,UHF34,Southern SI,Annual Average 2016,12/31/2015,6.78,
Fine particles (PM 2.5),605885,365,Mean,mcg/m3,503504,UHF34,Southern SI,Annual Average 2018,01/01/2018,6.35,
Fine particles (PM 2.5),742385,365,Mean,mcg/m3,503504,UHF34,Southern SI,Summer 2021,06/01/2021,7.75,
Fine particles (PM 2.5),211992,365,Mean,mcg/m3,503504,UHF34,Southern SI,Summer 2014,06/01/2014,7.77,
Fine particles (PM 2.5),649887,365,Mean,mcg/m3,503504,UHF34,Southern SI,Winter 2018-19,12/01/2018,6.46,
Fine particles (PM 2.5),173186,365,Mean,mcg/m3,309310,UHF34,Union Square-Lower Manhattan,Winter 2010-11,12/01/2010,14.25,
Fine particles (PM 2.5),173628,365,Mean,mcg/m3,309310,UHF34,Union Square-Lower Manhattan,Summer 2009,06/01/2009,12.54,
Fine particles (PM 2.5),742377,365,Mean,mcg/m3,309310,UHF34,Union Square-Lower Manhattan,Annual Average 2021,01/01/2021,7.73,
Fine particles (PM 2.5),174276,365,Mean,mcg/m3,501502,UHF34,Northern SI,Annual Average 2013,12/01/2012,8.03,
Fine particles (PM 2.5),742383,365,Mean,mcg/m3,501502,UHF34,Northern SI,Annual Average 2021,01/01/2021,6.29,
Fine particles (PM 2.5),334120,365,Mean,mcg/m3,211,UHF34,Williamsburg - Bushwick,Annual Average 2015,01/01/2015,9.61,
Fine particles (PM 2.5),649833,365,Mean,mcg/m3,211,UHF34,Williamsburg - Bushwick,Winter 2018-19,12/01/2018,8.1,
Fine particles (PM 2.5),334171,365,Mean,mcg/m3,501502,UHF34,Northern SI,Annual Average 2015,01/01/2015,8,
Fine particles (PM 2.5),669619,365,Mean,mcg/m3,501502,UHF34,Northern SI,Annual Average 2020,01/01/2020,5.78,
